更新时间,#genre#
20260101-18-35-00,url


RespoTime,whitelist,#genre#
369.57ms,湖南国际,http://220.169.100.41:10087/udp/239.76.245.124:1234
369.59ms,山东卫视,http://222.169.85.8:9901/tsfile/live/0131_1.m3u8
369.64ms,天津卫视,http://58.46.68.236:8188/udp/239.76.246.185:1234
369.68ms,金鹰纪实,http://27.191.202.133:19999/rtp/239.254.200.189:6293
369.70ms,炫动卡通,http://111.43.126.240:9003/hls/72/index.m3u8
369.72ms,湖南:岳阳新闻综合,http://58.46.68.236:8188/udp/239.76.248.7:1234
369.72ms,CCTV10-科教,http://111.43.126.240:9003/hls/23/index.m3u8
369.76ms,CCTV1-综合,http://111.43.126.240:9003/hls/13/index.m3u8
369.78ms,CCTV6-电影,http://111.43.126.240:9003/hls/19/index.m3u8
369.90ms,安徽卫视,http://222.169.85.8:9901/tsfile/live/0130_1.m3u8
370.04ms,黑龙江卫视,http://111.43.126.240:9003/hls/6/index.m3u8
370.05ms,CCTV14-少儿,http://58.57.40.22:9901/tsfile/live/1014_1.m3u8
370.08ms,广东卫视,http://58.46.68.236:8188/udp/239.76.245.189:1234
370.08ms,CCTV5-体育,http://218.3.138.25:1111/tsfile/live/1004_1.m3u8
370.09ms,汕头综合,http://111.229.155.66:7722/timetv.php?type=sttv&channel=stxw
370.16ms,湖南卫视,http://58.57.40.22:9901/tsfile/live/1028_1.m3u8
370.20ms,辽宁经济,http://httplive.slave.bfgd.com.cn:14311/playurl?playtype=live&protocol=http&accesstoken=R5F2408FEU3198804BK78052214IE73560DFP2BF4M340CE68V0Z339CBW1626D4D261E46FEA&playtoken=31608RMZHGPUCXX10&programid=4200000076
370.22ms,天津卫视,http://121.29.141.237:4022/rtp/239.253.92.91:8021
370.28ms,河南卫视,http://111.43.126.240:9003/hls/44/index.m3u8
370.33ms,CCTV2-财经,http://1.24.39.180:9003/hls/2/index.m3u8
370.53ms,湖南:益阳新闻综合,http://58.46.68.236:8188/udp/239.76.248.15:1234
370.67ms,山东卫视,http://27.191.202.133:19999/rtp/239.254.200.55:8052
370.69ms,CCTV7-国防军事,http://218.92.37.174:9901/tsfile/live/0007_1.m3u8?key=txiptv&playlive=1&authid=0
370.81ms,CCTV风云音乐,http://220.169.100.41:10087/udp/239.76.254.51:9000
370.85ms,CCTV3-综艺,http://111.43.126.240:9003/hls/15/index.m3u8
370.88ms,辽宁卫视,http://home.yulei.online:9999/udp/226.0.2.35:8192
370.97ms,东南卫视,http://121.29.141.237:4022/rtp/239.253.92.201:6146
371.02ms,陕西卫视,http://btjg.net:809/hls/64/index.m3u8
371.04ms,上海法治天地,http://58.46.68.236:8188/udp/239.76.254.67:9000
371.09ms,宁夏卫视,http://153.0.171.163:9901/tsfile/live/0112_1.m3u8?key=txiptv&playlive=1&authid=0
371.17ms,万州三峡移民,http://123.146.162.24:8017/c2F0hmi/1000/live.m3u8?zzhongqd
371.23ms,快乐垂钓,http://58.46.68.236:8188/udp/239.76.253.5:9000
371.23ms,浙江教科影视,http://ali-m-l.cztv.com/channels/lantian/channel04/1080p.m3u8
371.27ms,CCTV17-农业农村,http://www.cdnstv.com:6398/hls/17/index.m3u8
371.54ms,CCTV兵器科技,http://220.169.100.41:10087/udp/239.76.254.59:9000
371.59ms,CETV-4,http://58.46.68.236:8188/udp/239.76.245.254:1234
371.60ms,CCTV女性时尚,http://121.29.141.237:4022/rtp/239.253.92.144:6114
371.61ms,CCTV2-财经,http://218.3.138.25:1111/tsfile/live/1001_1.m3u8
371.65ms,天津卫视,http://58.46.68.236:8188/udp/239.76.253.185:9000
371.81ms,湖南卫视,http://218.3.138.25:1111/tsfile/live/1018_1.m3u8?key=txiptv&playlive=1&authid=0
371.89ms,CCTV6-电影,http://61.136.172.236:9901/tsfile/live/0006_1.m3u8
371.89ms,湖南娱乐,http://220.169.100.41:10087/udp/239.76.245.121:1234
371.91ms,通州融媒,http://114.254.37.254:18888/rtp/239.3.1.221:8001
371.93ms,东方卫视,http://112.27.235.94:8000/hls/28/index.m3u8
371.94ms,金鹰卡通,http://125.42.150.196:9901/tsfile/live/0107_1.m3u8?key=txiptv&playlive=1&authid=0
372.12ms,狭路相逢,https://vd3.bdstatic.com/mda-kd0mku18u3rui7gz/v1-cae/hd/mda-kd0mku18u3rui7gz.mp4?pd=19&vt=1&playlist=%5B%22hd%22%2C%22sc%22%5D
372.16ms,凤凰中文,http://58.46.68.236:8188/udp/239.76.246.134:1234
372.25ms,三沙卫视,http://220.169.100.41:10087/udp/239.76.253.74:9000
372.25ms,重庆卫视,http://111.43.126.240:9003/hls/55/index.m3u8
372.29ms,CHC影迷电影,http://58.46.68.236:8188/udp/239.76.245.242:1234
372.29ms,北京卫视,http://218.3.138.25:1111/tsfile/live/1021_1.m3u8
372.33ms,湖南都市,http://58.46.68.236:8188/udp/239.76.252.117:9000
372.38ms,金鹰纪实,http://223.145.224.76:8000/udp/239.76.245.122:1234
372.40ms,湖北卫视,https://live.catvod.com/live.php?id=hubei
372.45ms,CCTV央视台球,http://106.59.2.207:55555/rtp/239.200.200.135:8076
372.45ms,上海都市剧场,http://58.46.68.236:8188/udp/239.76.254.74:9000
372.55ms,安徽:固镇新闻综合,http://114.100.195.41:4022/rtp/238.1.79.47:4488
372.59ms,黑龙江卫视,http://60.2.190.206:4000/udp/239.253.92.85:8016
372.63ms,CCTV11-戏曲,http://113.26.202.52:1299/tsfile/live/0011_1.m3u8
372.65ms,湖南国际,http://58.46.68.236:8188/udp/239.76.252.124:9000
372.76ms,东方卫视,http://58.46.68.236:8188/udp/239.76.246.186:1234
372.77ms,河南武术世界,http://58.46.68.236:8188/udp/239.76.245.181:1234
372.78ms,CCTV16-奥林匹克,http://www.px663.cn:35455/gaoma/cctv16.m3u8
372.80ms,北京纪实科教,http://58.46.68.236:8188/udp/239.76.254.65:9000
372.84ms,CCTV5-体育,http://183.196.87.176:880/hls/5/index.m3u8
372.87ms,河南卫视,http://114.107.44.80:8188/rtp/238.1.79.65:4632
372.96ms,茶频道,http://58.46.68.236:8188/udp/239.76.245.239:1234
373.07ms,广西卫视,http://114.107.44.80:8188/rtp/238.1.78.70:6432
373.15ms,金鹰纪实,http://223.145.224.76:8000/udp/239.76.252.122:9000
373.28ms,CCTV6-电影,http://218.92.37.174:9901/tsfile/live/0006_1.m3u8?key=txiptv&playlive=1&authid=0
373.29ms,贵州卫视,http://58.57.40.22:9901/tsfile/live/1042_1.m3u8
373.36ms,安徽:五河新闻综合,http://114.107.44.80:8188/rtp/238.1.79.52:4528
373.39ms,湖南卫视,http://58.46.68.236:8188/udp/239.76.253.101:9000
373.39ms,CCTV11-戏曲,http://39.152.103.17:8089/tsfile/live/1010_1.m3u8
373.40ms,云南卫视,http://27.191.202.133:19999/rtp/239.254.200.68:8108
373.42ms,IPTV相声小品,http://223.198.242.180:4000/rtp/239.253.64.214:5140
373.57ms,湖南娱乐,http://58.46.68.236:8188/udp/239.76.245.121:1234
373.69ms,海南卫视,http://220.169.100.41:10087/udp/239.76.246.203:1234
373.73ms,CCTV8-电视剧,http://221.14.142.118:9003//hls/8/index.m3u8
373.85ms,上海动漫秀场,http://58.46.68.236:8188/udp/239.76.254.70:9000
373.97ms,江西卫视,http://58.46.68.236:8188/udp/239.76.245.225:1234
374.02ms,CCTV世界地理,http://106.59.2.207:55555/rtp/239.200.200.130:8012
374.03ms,江苏卫视,http://114.107.44.80:8188/rtp/238.1.78.165:7192
374.04ms,安徽:泗县新闻频道,http://114.107.44.80:8188/rtp/238.1.78.193:7416
374.04ms,天津卫视,http://220.169.100.41:10087/udp/239.76.253.185:9000
374.05ms,揭阳生活频道,http://183.236.43.98:4013/udp/239.77.0.251:5146
374.10ms,上海动漫秀场,http://111.113.88.146:2000/rtp/239.121.4.74:8418
374.15ms,北京卫视,http://223.198.242.180:4000/rtp/239.253.64.204:5140
374.16ms,云南卫视,http://106.59.2.207:55555/rtp/239.200.200.145:8840
374.21ms,深圳体育健康,http://183.236.43.98:4013/udp/239.77.1.128:5146
374.30ms,湖南卫视,http://220.176.218.76:9000/udp/239.252.219.201:5140
374.34ms,湖南电视剧,http://58.46.68.236:8188/udp/239.76.252.118:9000
374.35ms,贵州卫视,http://222.169.85.8:9901/tsfile/live/0120_1.m3u8?key=txiptv&playlive=1&authid=0
374.42ms,贵州卫视,http://113.15.109.216:59901/tsfile/live/0120_1.m3u8
374.46ms,湖北卫视,http://222.169.85.8:9901/tsfile/live/0132_1.m3u8
374.49ms,广东卫视,http://219.145.59.166:8888/tsfile/live/1032_1.m3u8?key=txiptv&playlive=1&authid=0
374.52ms,黑莓电影,http://111.43.126.240:9003/hls/99/index.m3u8
374.61ms,上海生活时尚,http://27.191.202.133:19999/rtp/239.254.201.166:6359
374.69ms,金鹰卡通,http://106.59.2.207:55555/rtp/239.200.200.65:8328
374.72ms,CCTV6-电影,http://27.41.245.32:801/hls/6/index.m3u8
374.79ms,CCTV风云足球,http://27.41.245.32:801/hls/906/index.m3u8
374.85ms,甘肃卫视,http://58.46.68.236:8188/udp/239.76.253.94:9000
374.90ms,CCTV兵器科技,http://27.191.202.133:19999/rtp/239.254.201.225:7249
374.93ms,江苏卫视,http://220.169.100.41:10087/udp/239.76.253.181:9000
374.97ms,广东卫视,http://27.191.202.133:19999/rtp/239.254.200.56:8048
374.99ms,中国交通,http://106.59.2.207:55555/udp/239.200.201.138:8556
375.04ms,广东卫视,http://220.169.100.41:10087/udp/239.76.252.189:9000
375.20ms,河北都市,http://101.23.150.109:9901/tsfile/live/1001_1.m3u8
375.23ms,CCTV风云剧场,http://113.119.25.53:58888/udp/239.253.43.16:5146
375.27ms,重庆卫视,http://222.169.85.8:9901/tsfile/live/0142_1.m3u8?key=txiptv&playlive=1&authid=0
375.28ms,陇川综合,http://live.ynurl.com/video/s10027-LCDST/index.m3u8?zyund
375.52ms,贵州卫视,http://220.176.218.76:9000/udp/239.252.220.190:5140
375.54ms,广东卫视,http://220.169.100.41:10087/udp/239.76.245.189:1234
375.57ms,江西卫视,http://220.176.218.76:9000/udp/239.252.220.63:5140
375.58ms,东方卫视,http://113.26.202.52:1299/tsfile/live/0107_1.m3u8
375.80ms,湖南卫视,http://106.59.2.207:55555/rtp/239.200.200.6:8012
375.97ms,河南卫视,http://220.169.100.41:10087/udp/239.76.246.202:1234
376.04ms,辽宁卫视,http://220.169.100.41:10087/udp/239.76.245.197:1234
376.07ms,广西卫视,http://121.29.141.237:4022/rtp/239.253.92.76:8043
376.08ms,CCTV第一剧场,http://220.169.100.41:10087/udp/239.76.254.49:9000
376.12ms,吉林卫视,http://58.46.68.236:8188/udp/239.76.246.201:1234
376.13ms,湖南:衡阳县电视台,http://58.46.68.236:8188/udp/239.76.255.26:9000
376.25ms,武义新闻综合,http://l.cztvcloud.com/channels/lantian/SXwuyi1/720p.m3u8?zzhed
376.39ms,梨园频道,http://106.59.2.207:55555/rtp/239.200.200.101:8048
376.40ms,宁夏卫视,http://112.132.10.54:9901/tsfile/live/0112_1.m3u8
376.60ms,安徽:祁门综合频道,http://114.107.44.80:8188/rtp/238.1.79.14:4224
376.67ms,东方卫视,http://106.59.2.207:55555/udp/239.200.200.8:8032
376.71ms,江苏卫视,http://220.169.100.41:10087/udp/239.76.251.89:9000
376.76ms,厦门卫视,http://114.100.195.41:4022/rtp/238.1.78.246:7840
376.79ms,陕西卫视,http://111.43.126.240:9003/hls/68/index.m3u8
376.87ms,中山综合频道,http://183.236.43.98:4013/udp/239.253.43.62:5146
376.94ms,广东卫视,http://112.99.193.34:9901/tsfile/live/1043_1.m3u8?
377.03ms,湖南卫视,http://220.169.100.41:10087/udp/239.76.251.85:9000
377.11ms,广东新闻,http://111.229.155.66:7722/timetv.php?type=gdtv&channel=gdxw
377.13ms,甘肃卫视,http://144.255.32.146:8288/udp/239.21.2.22:5002
377.13ms,山东卫视,http://144.255.32.146:8288/udp/239.21.1.87:5002
377.20ms,CCTV世界地理,http://220.169.100.41:10087/udp/239.76.254.57:9000
377.32ms,东南卫视,http://144.255.32.146:8288/udp/239.21.1.113:5002
377.35ms,云南卫视,http://58.57.40.22:9901/tsfile/live/1047_1.m3u8
377.38ms,吉林卫视,http://220.169.100.41:10087/udp/239.76.253.201:9000
377.41ms,三沙卫视,http://220.176.218.76:9000/rtp/239.252.219.76:5140
377.52ms,韶关新闻综合,http://183.236.43.98:4013/udp/239.77.0.117:5146
377.57ms,河南卫视,http://58.46.68.236:8188/udp/239.76.246.202:1234
377.67ms,CCTV2-财经,http://39.152.103.17:8089/tsfile/live/1001_1.m3u8
377.70ms,爱上4K,http://223.198.242.180:4000/rtp/239.253.64.243:5140
377.76ms,河源公共频道,http://183.236.43.98:4013/udp/239.253.43.214:5146
377.80ms,金鹰卡通,http://121.29.141.237:4022/rtp/239.253.92.163:8055
377.90ms,CCTV4-中文国际,http://220.169.100.41:10087/udp/239.76.253.95:9000
377.92ms,上海金色学堂,http://27.191.202.133:19999/rtp/239.254.201.182:7227
377.97ms,HZTV-1,http://183.236.43.98:4013/udp/239.77.1.232:5146
377.99ms,浙江卫视,http://220.169.100.41:10087/udp/239.76.246.182:1234
378.10ms,山东卫视,http://58.46.68.236:8188/udp/239.76.253.195:9000
378.10ms,山东卫视,http://220.169.100.41:10087/udp/239.76.253.195:9000
378.14ms,青海卫视,http://220.169.100.41:10087/udp/239.76.254.132:9000
378.19ms,湖南:湘潭新闻综合,http://58.46.68.236:8188/udp/239.76.248.4:1234
378.23ms,茶频道,http://106.59.2.207:55555/rtp/239.200.201.36:8404
378.27ms,汕尾新闻综合,http://183.236.43.98:4013/udp/239.77.0.25:5146
378.28ms,重庆卫视,http://220.169.100.41:10087/udp/239.76.253.92:9000
378.30ms,湖北卫视,http://220.169.100.41:10087/udp/239.76.246.193:1234
378.30ms,天津卫视,http://220.169.100.41:10087/udp/239.76.246.185:1234
378.35ms,天津卫视,http://220.169.100.41:10087/udp/239.76.251.92:9000
378.41ms,上海都市剧场,http://114.107.44.80:8188/rtp/238.1.78.74:6464
378.52ms,宁夏卫视,http://114.107.44.80:8188/rtp/238.1.78.109:6744
378.59ms,广西卫视,http://27.41.245.32:801/hls/34/index.m3u8
378.59ms,金鹰卡通,http://220.169.100.41:10087/udp/239.76.246.107:1234
378.63ms,辽宁卫视,http://114.100.195.41:4022/rtp/238.1.78.21:6096
378.68ms,杭州综合,https://stream1.freetv.fun/hang-zhou-zong-he-4.ctv
378.73ms,湖南:株洲新闻综合,http://58.46.68.236:8188/udp/239.76.255.1:9000
378.75ms,金鹰纪实,http://223.145.224.76:8000/udp/239.76.246.110:1234
378.76ms,四川卫视,http://58.46.68.236:8188/udp/239.76.246.91:1234
378.78ms,浙江卫视,http://220.176.218.76:9000/udp/239.252.219.210:5140
378.80ms,山东教育卫视,http://106.59.2.207:55555/rtp/239.200.201.77:8132
378.84ms,湖南卫视,http://183.236.43.98:4013/udp/239.77.1.5:5146
378.89ms,北京卫视,http://183.236.43.98:4013/udp/239.77.1.151:5146
378.90ms,CHC动作电影,http://220.176.218.76:9000/udp/239.252.219.85:5140
378.96ms,广东综艺4K,http://183.236.43.98:4013/udp/239.77.0.252:5146
379.01ms,浙江卫视,http://58.46.68.236:8188/udp/239.76.246.182:1234
379.04ms,深圳都市频道,http://183.236.43.98:4013/udp/239.77.1.176:5146
379.08ms,湖南卫视,http://111.43.126.240:9003/hls/37/index.m3u8
379.13ms,CCTV高尔夫网球,http://220.169.100.41:10087/udp/239.76.254.62:9000
379.15ms,宝安频道,http://183.236.43.98:4013/udp/239.77.1.67:5146
379.23ms,河南武术世界,http://106.59.2.207:55555/rtp/239.200.200.90:8064
379.23ms,广东卫视,http://113.26.202.52:1299/tsfile/live/0125_1.m3u8
379.24ms,广东卫视,http://106.59.2.207:55555/udp/239.200.201.35:8768
379.24ms,CCTV7-国防军事,http://60.2.190.206:4000/udp/239.253.92.194:6059
379.24ms,湖北卫视,http://60.2.190.206:4000/udp/239.253.92.210:6567
379.26ms,湖北卫视,http://106.59.2.207:55555/rtp/239.200.200.68:8772
379.26ms,安徽卫视,http://113.26.202.52:1299/tsfile/live/0130_1.m3u8
379.39ms,湖南公共,http://58.46.68.236:8188/udp/239.76.245.123:1234
379.52ms,金鹰卡通,http://220.169.100.41:10087/udp/239.76.253.107:9000
379.63ms,河南卫视,http://183.236.43.98:4013/udp/239.77.1.229:5146
379.69ms,广东体育频道,http://183.236.43.98:4013/udp/239.77.0.112:5146
379.74ms,兵团卫视,http://220.176.218.76:9000/rtp/239.252.219.107:5140
379.77ms,江苏卫视,http://58.46.68.236:8188/udp/239.76.253.181:9000
379.78ms,深圳电视剧频道,http://183.236.43.98:4013/udp/239.77.1.177:5146
379.79ms,广东大湾区卫视,http://183.236.43.98:4013/udp/239.77.0.215:5146
379.80ms,山东卫视,http://61.136.172.236:9901/tsfile/live/0131_1.m3u8
379.82ms,北京卫视,http://220.176.218.76:9000/udp/239.252.219.206:5140
379.83ms,CHC家庭影院,http://61.162.52.6:8088/newlive/live/hls/60/live.m3u8
379.87ms,安徽:经济生活,http://114.107.44.80:8188/rtp/238.1.79.44:4464
379.87ms,珠海-1,http://183.236.43.98:4013/udp/239.77.0.155:5146
379.92ms,青海卫视,http://27.191.202.133:19999/rtp/239.254.200.85:8184
379.95ms,甘肃卫视,http://58.46.68.236:8188/udp/239.76.246.94:1234
379.99ms,天津卫视,http://183.236.43.98:4013/udp/239.77.1.182:5146
380.02ms,CCTV兵器科技,http://183.236.43.98:4013/udp/239.253.43.9:5146
380.03ms,梨园频道,http://58.46.68.236:8188/udp/239.76.252.179:9000
380.08ms,东南卫视,http://61.136.172.236:9901/tsfile/live/0137_1.m3u8
380.11ms,深圳卫视,http://223.145.224.76:8000/udp/239.76.246.188:1234
380.12ms,HZTV-2,http://183.236.43.98:4013/udp/239.77.1.233:5146
380.13ms,吉林卫视,http://220.176.218.76:9000/udp/239.252.220.188:5140
380.13ms,上海法治天地,http://27.191.202.133:19999/rtp/239.254.201.183:7226
380.18ms,山东卫视,http://183.236.43.98:4013/udp/239.77.1.142:5146
380.19ms,CCTV5-体育,http://221.14.142.118:9003//hls/5/index.m3u8
380.22ms,潮州民生频道,http://183.236.43.98:4013/udp/239.253.43.75:5146
380.23ms,安徽卫视,http://61.136.172.236:9901/tsfile/live/0130_1.m3u8
380.25ms,广东卫视,http://183.236.43.98:4013/udp/239.77.1.19:5146
380.27ms,江苏卫视,http://183.236.43.98:4013/udp/239.77.1.18:5146
380.29ms,四川科教,http://182.150.115.21:8030/pcgacg/pcgacg_0.m3u8
380.30ms,深圳卫视,http://121.231.100.196:8095/rtp/239.49.8.145:6000
380.32ms,安徽:霍山综合频道,http://114.107.44.80:8188/rtp/238.1.78.220:7632
380.34ms,四川卫视,http://183.236.43.98:4013/udp/239.77.1.215:5146
380.38ms,江苏卫视,http://220.176.218.76:9000/udp/239.252.219.214:5140
380.45ms,四川卫视,http://58.57.40.22:9901/tsfile/live/1046_1.m3u8
380.46ms,江苏卫视,http://27.191.202.133:19999/rtp/239.254.200.51:8028
380.47ms,广东体育频道,http://183.236.43.98:4013/udp/239.77.0.168:5146
380.48ms,河北卫视,http://183.236.43.98:4013/udp/239.77.1.214:5146
380.52ms,深圳卫视,http://183.236.43.98:4013/udp/239.77.0.130:5146
380.52ms,贵州卫视,http://220.169.100.41:10087/udp/239.76.252.198:9000
380.66ms,CCTV7-国防军事,https://stream1.freetv.fun/52ed19522f9cb0b1e5954cda13ab827fdaee9270338a1f6ddf6b6f0f3dd38958.m3u8
380.71ms,湖北卫视,http://183.236.43.98:4013/udp/239.77.0.128:5146
380.81ms,安徽卫视,http://220.176.218.76:9000/udp/239.252.220.83:5140
380.81ms,先锋乒羽,http://106.59.2.207:55555/rtp/239.200.201.33:4120
380.84ms,黑龙江卫视,http://106.59.2.207:55555/rtp/239.200.200.66:8016
380.88ms,CCTV11-戏曲,https://stream1.freetv.fun/a2291aca1f34c2adb00726f287981230a15e9fe84c5350e104f7704947052e52.m3u8
380.93ms,湖南:湘潭新闻综合,http://58.46.68.236:8188/udp/239.76.255.4:9000
380.93ms,CCTV16,http://223.145.224.76:8000/udp/239.76.253.98:9000
380.94ms,安徽:淮南新闻综合,http://114.107.44.80:8188/rtp/238.1.78.113:6776
380.94ms,CCTV5-体育,http://13937899.xyz:35455/gaoma/cctv5.m3u8
381.06ms,潮州综合频道,http://183.236.43.98:4013/udp/239.253.43.70:5146
381.11ms,清远新闻综合,http://183.236.43.98:4013/udp/239.253.43.33:5146
381.14ms,湖北卫视,http://121.231.100.196:8095/rtp/239.49.8.8:9632
381.14ms,海南卫视,http://27.191.202.133:19999/rtp/239.254.201.125:6288
381.16ms,云南卫视,http://114.107.44.80:8188/rtp/238.1.78.89:6584
381.17ms,甘肃卫视,http://106.59.2.207:55555/udp/239.200.200.186:8356
381.22ms,重庆卫视,http://27.191.202.133:19999/rtp/239.254.200.203:6323
381.25ms,江门侨乡生活,http://183.236.43.98:4013/udp/239.77.0.202:5146
381.35ms,CETV-4,http://27.191.202.133:19999/rtp/239.254.200.227:6261
381.35ms,青海卫视,http://220.176.218.76:9000/rtp/239.252.219.46:5140
381.38ms,黑龙江卫视,http://114.100.195.41:4022/rtp/238.1.78.159:7144
381.38ms,1995年春晚,https://txmov2.a.kwimgs.com/upic/2023/01/13/20/BMjAyMzAxMTMyMDA5MjJfNDAzMDAxOTlfOTM0OTkwNDQwNzVfMF8z_b_B811c0dec6b9a3d3074a18522c185010a.mp4
381.40ms,浙江卫视,http://111.113.88.146:2000/rtp/239.121.4.116:8678
381.40ms,深圳卫视,http://27.191.202.133:19999/rtp/239.254.200.50:8020
381.41ms,湖南卫视,http://220.169.100.41:10087/udp/239.76.246.100:1234
381.42ms,安徽:濉溪新闻频道,http://114.107.44.80:8188/rtp/238.1.78.209:7544
381.51ms,揭阳综合频道,http://183.236.43.98:4013/udp/239.77.0.229:5146
381.54ms,CCTV14-少儿,http://27.41.245.32:801/hls/14/index.m3u8
381.59ms,安徽卫视,http://114.107.44.80:8188/rtp/238.1.79.27:4328
381.60ms,广西卫视,http://223.145.224.76:8000/udp/239.76.254.54:9000
381.66ms,浙江卫视,http://106.59.2.207:55555/udp/239.200.200.141:8724
381.66ms,厦门卫视,http://114.107.44.80:8188/rtp/238.1.78.246:7840
381.68ms,山东卫视,http://58.17.116.69:9903/tsfile/live/0131_2.m3u8?key=txiptv&playlive=0&authid=0
381.69ms,苏州新闻综合,https://stream1.freetv.fun/su-zhou-xin-wen-zong-he-13.m3u8
381.70ms,湖南:衡阳县电视台,http://58.46.68.236:8188/udp/239.76.248.26:1234
381.71ms,IPTV5HD,http://106.59.2.207:55555/udp/239.200.201.5:4120
381.72ms,浙江卫视,http://121.231.100.196:8095/rtp/239.49.8.20:9618
381.72ms,甘肃卫视,http://114.107.44.80:8188/rtp/238.1.79.36:4400
381.72ms,CHC家庭影院,https://stream1.freetv.fun/chcjia-ting-ying-yuan-1.ctv
381.74ms,辽宁卫视,http://220.176.218.76:9000/udp/239.252.220.62:5140
381.81ms,CCTV风云音乐,http://114.107.44.80:8188/rtp/238.1.79.64:4648
381.82ms,CCTV电视指南,http://183.236.43.98:4013/udp/239.253.43.10:5146
381.84ms,广西卫视,http://121.231.100.196:8095/rtp/239.49.1.40:6000
381.92ms,优漫卡通,http://111.43.126.240:9003/hls/74/index.m3u8
381.93ms,吉林卫视,http://106.59.2.207:55555/udp/239.200.201.127:8792
381.96ms,北京卫视,http://58.17.116.69:9903/tsfile/live/0122_2.m3u8?key=txiptv&playlive=0&authid=0
382.07ms,广东卫视,http://112.99.193.34:9901/tsfile/live/1043_1.m3u8
382.11ms,CHC家庭影院,http://220.176.218.76:9000/udp/239.252.219.84:5140
382.14ms,深圳财经生活,http://183.236.43.98:4013/udp/239.77.1.242:5146
